depth,longitude,latitude,fseq,depth_meters
19,173,79,0.8116846922213488,530.63445106
19,173,80,0.7632429534006715,530.63445106
19,173,81,0.7860161372658172,530.63445106
19,173,82,0.7773250189129172,530.63445106
19,173,83,0.7656165961456968,530.63445106
19,173,84,0.7629852668326125,530.63445106
19,173,85,0.7351169519962175,530.63445106
19,173,86,0.6921582081938165,530.63445106
19,173,87,0.5753751491270074,530.63445106
19,173,88,0.6121996966884896,530.63445106
19,173,89,0.6222177527041991,530.63445106
19,173,90,,530.63445106
19,174,0,,530.63445106
19,174,1,,530.63445106
19,174,2,,530.63445106
19,174,3,,530.63445106
19,174,4,,530.63445106
19,174,5,,530.63445106
19,174,6,,530.63445106
19,174,7,,530.63445106
19,174,8,,530.63445106
19,174,9,0.5485306449512808,530.63445106
19,174,10,0.35388047957686697,530.63445106
19,174,11,0.48915058394529787,530.63445106
19,174,12,0.7148768844595681,530.63445106
19,174,13,0.7644735289186279,530.63445106
19,174,14,0.6590677692778233,530.63445106
19,174,15,0.5600931994795507,530.63445106
19,174,16,0.500627259095841,530.63445106
19,174,17,0.35868494072277535,530.63445106
19,174,18,0.2629289437783535,530.63445106
19,174,19,0.25771977525001843,530.63445106
19,174,20,0.32465888073093785,530.63445106
19,174,21,0.4049091624717054,530.63445106
19,174,22,0.44557127333529434,530.63445106
19,174,23,0.4414096288813415,530.63445106
19,174,24,0.6193624210049231,530.63445106
19,174,25,0.5220128790837436,530.63445106
19,174,26,0.4791638472704465,530.63445106
19,174,27,0.4157908431070887,530.63445106
19,174,28,0.34120193756058514,530.63445106
19,174,29,0.28761769566458373,530.63445106
19,174,30,0.272352851234532,530.63445106
19,174,31,0.2864818739388464,530.63445106
19,174,32,0.31136179354471416,530.63445106
19,174,33,0.3460618616157418,530.63445106
19,174,34,0.4199026458672023,530.63445106
19,174,35,0.5078426622882954,530.63445106
19,174,36,0.5923047667132282,530.63445106
19,174,37,0.6487825267430952,530.63445106
19,174,38,0.6725697068691605,530.63445106
19,174,39,0.6795995014960503,530.63445106
19,174,40,0.6731783484141141,530.63445106
19,174,41,0.6716925206451537,530.63445106
19,174,42,0.6738325315443786,530.63445106
19,174,43,0.7064997508160646,530.63445106
19,174,44,0.7806976795311201,530.63445106
19,174,45,0.7988382163675009,530.63445106
19,174,46,0.7611937883883412,530.63445106
19,174,47,0.7126881372071385,530.63445106
19,174,48,0.7039977873790846,530.63445106
19,174,49,,530.63445106
19,174,50,,530.63445106
19,174,51,,530.63445106
19,174,52,,530.63445106
19,174,53,,530.63445106
19,174,54,,530.63445106
19,174,55,,530.63445106
19,174,56,,530.63445106
19,174,57,,530.63445106
19,174,58,,530.63445106
19,174,59,,530.63445106
19,174,60,0.33418720844531224,530.63445106
19,174,61,0.35092204258051185,530.63445106
19,174,62,0.41733355416103124,530.63445106
19,174,63,0.4444205019617893,530.63445106
19,174,64,0.48723024422819283,530.63445106
19,174,65,0.5193543423431348,530.63445106
19,174,66,0.511106713238541,530.63445106
19,174,67,0.4681464147946248,530.63445106
19,174,68,0.3588590209353735,530.63445106
19,174,69,0.24372193222681393,530.63445106
19,174,70,0.16035158799515137,530.63445106
19,174,71,0.12255814936643517,530.63445106
19,174,72,0.08180610167391822,530.63445106
19,174,73,0.0670686939020354,530.63445106
19,174,74,0.10189415453966577,530.63445106
19,174,75,0.15766120109144588,530.63445106
19,174,76,0.3759738481503534,530.63445106
19,174,77,0.7291385140547725,530.63445106
19,174,78,0.8060783172535828,530.63445106
19,174,79,0.8048107101526373,530.63445106
19,174,80,0.7222380709202825,530.63445106
19,174,81,0.7732349890485462,530.63445106
19,174,82,0.7928905959985075,530.63445106
19,174,83,0.7809778514281622,530.63445106
19,174,84,0.7678620707500821,530.63445106
19,174,85,0.7362315809976404,530.63445106
19,174,86,0.6896174739448736,530.63445106
19,174,87,0.5928478694681698,530.63445106
19,174,88,0.6258362040060415,530.63445106
19,174,89,0.6210316565242404,530.63445106
19,174,90,,530.63445106
19,175,0,,530.63445106
19,175,1,,530.63445106
19,175,2,,530.63445106
19,175,3,,530.63445106
19,175,4,,530.63445106
19,175,5,,530.63445106
19,175,6,,530.63445106
19,175,7,,530.63445106
19,175,8,,530.63445106
19,175,9,0.6062598807249623,530.63445106
19,175,10,0.4773927630905417,530.63445106
19,175,11,0.496925072329351,530.63445106
19,175,12,0.708107149401469,530.63445106
19,175,13,0.7529868821660919,530.63445106
19,175,14,0.6351945936324705,530.63445106
19,175,15,0.5582896940624799,530.63445106
19,175,16,0.5145610726372992,530.63445106
19,175,17,0.38856418877956633,530.63445106
19,175,18,0.27818893553918744,530.63445106
19,175,19,0.242121063879844,530.63445106
19,175,20,0.3049027093172577,530.63445106
19,175,21,0.39759445930080484,530.63445106
19,175,22,0.4453430544159759,530.63445106
19,175,23,0.4383953417121018,530.63445106
19,175,24,0.6528083815415051,530.63445106
19,175,25,0.5483661002003541,530.63445106
19,175,26,0.48943333915951726,530.63445106
19,175,27,0.41998488814731394,530.63445106
19,175,28,0.34781711297701423,530.63445106
19,175,29,0.2953528332205726,530.63445106
19,175,30,0.2808752535933263,530.63445106
19,175,31,0.2972394878600739,530.63445106
19,175,32,0.32664361040813517,530.63445106
19,175,33,0.37036068710272285,530.63445106
19,175,34,0.4437895906729119,530.63445106
19,175,35,0.5225595894385647,530.63445106
19,175,36,0.5930839802693397,530.63445106
19,175,37,0.6442714081339092,530.63445106
19,175,38,0.6698515523711751,530.63445106
19,175,39,0.680625616274618,530.63445106
19,175,40,0.6796462081775648,530.63445106
19,175,41,0.6827142170509023,530.63445106
19,175,42,0.6895664991284032,530.63445106
19,175,43,0.7418255200949807,530.63445106
19,175,44,0.7859376495860323,530.63445106
19,175,45,0.7947883375071136,530.63445106
19,175,46,0.763703482476958,530.63445106
19,175,47,0.7285265700726338,530.63445106
19,175,48,,530.63445106
19,175,49,,530.63445106
19,175,50,,530.63445106
19,175,51,,530.63445106
19,175,52,,530.63445106
19,175,53,,530.63445106
19,175,54,,530.63445106
19,175,55,,530.63445106
19,175,56,,530.63445106
19,175,57,,530.63445106
19,175,58,,530.63445106
19,175,59,,530.63445106
19,175,60,,530.63445106
19,175,61,,530.63445106
19,175,62,0.42497050403500325,530.63445106
19,175,63,0.48361132936218354,530.63445106
19,175,64,0.5367440764893496,530.63445106
19,175,65,0.5389430471852084,530.63445106
19,175,66,0.5157422511422807,530.63445106
19,175,67,0.4817465888313114,530.63445106
19,175,68,0.3905169774344527,530.63445106
19,175,69,0.2863625302094216,530.63445106
19,175,70,0.17713796268853343,530.63445106
19,175,71,0.125775972089323,530.63445106
19,175,72,,530.63445106
19,175,73,0.08596904846482056,530.63445106
19,175,74,0.1420342238041532,530.63445106
19,175,75,0.3245022747755888,530.63445106
19,175,76,0.4974897395412665,530.63445106
19,175,77,0.737961554407836,530.63445106
19,175,78,0.7565429425709613,530.63445106
19,175,79,0.7521905476218512,530.63445106
19,175,80,0.6688663464551756,530.63445106
19,175,81,0.7522823496789617,530.63445106
19,175,82,0.8115834233266128,530.63445106
19,175,83,0.8250384877319368,530.63445106
19,175,84,0.7792617333885992,530.63445106
19,175,85,0.7390479354954718,530.63445106
19,175,86,0.6808841494031775,530.63445106
19,175,87,0.6259518927941256,530.63445106
19,175,88,0.6387431788845294,530.63445106
19,175,89,0.6238206754412616,530.63445106
19,175,90,,530.63445106
19,176,0,,530.63445106
19,176,1,,530.63445106
19,176,2,,530.63445106
19,176,3,,530.63445106
19,176,4,,530.63445106
19,176,5,,530.63445106
19,176,6,,530.63445106
19,176,7,,530.63445106
19,176,8,,530.63445106
19,176,9,,530.63445106
19,176,10,0.5053737501151834,530.63445106
19,176,11,0.5103318484792718,530.63445106
19,176,12,0.6904231979433811,530.63445106
19,176,13,0.7396177049293067,530.63445106
19,176,14,0.6187626333827956,530.63445106
19,176,15,0.5698779204849664,530.63445106
19,176,16,0.5314828306413841,530.63445106
19,176,17,0.4191414980218394,530.63445106
19,176,18,0.2963949115616389,530.63445106
19,176,19,0.23598727501418948,530.63445106
19,176,20,0.2911087336746758,530.63445106
19,176,21,0.3926580726994424,530.63445106
19,176,22,0.44587059274025753,530.63445106
19,176,23,0.4249041663251929,530.63445106
19,176,24,0.645172355038646,530.63445106
19,176,25,0.5578254054621786,530.63445106
19,176,26,0.48780744000691023,530.63445106
19,176,27,0.4209852779422939,530.63445106
19,176,28,0.3536959949917906,530.63445106
19,176,29,0.30324547101472477,530.63445106
19,176,30,0.287555541925141,530.63445106
19,176,31,0.30730523690664324,530.63445106
19,176,32,0.3428079317322078,530.63445106
19,176,33,0.38923466551264896,530.63445106
19,176,34,0.4617719690681761,530.63445106
19,176,35,0.5263495097666898,530.63445106
19,176,36,0.5835315552537876,530.63445106
19,176,37,0.6244939797013178,530.63445106
19,176,38,0.6560949455763433,530.63445106
19,176,39,0.6716435476887108,530.63445106
19,176,40,0.6798214277387217,530.63445106
19,176,41,0.6868832293614487,530.63445106
19,176,42,0.6961772816403136,530.63445106
19,176,43,0.7473008909212209,530.63445106
19,176,44,0.7790089325580889,530.63445106
19,176,45,0.7970251209545713,530.63445106
19,176,46,0.7706454702562555,530.63445106
19,176,47,0.7592069450896763,530.63445106
19,176,48,,530.63445106
19,176,49,,530.63445106
19,176,50,,530.63445106
19,176,51,,530.63445106
19,176,52,,530.63445106
19,176,53,,530.63445106
19,176,54,,530.63445106
19,176,55,,530.63445106
19,176,56,,530.63445106
19,176,57,,530.63445106
19,176,58,,530.63445106
19,176,59,,530.63445106
19,176,60,,530.63445106
19,176,61,,530.63445106
19,176,62,,530.63445106
19,176,63,0.561207409498108,530.63445106
19,176,64,0.5849971867921446,530.63445106
19,176,65,,530.63445106
19,176,66,,530.63445106
19,176,67,,530.63445106
19,176,68,0.2829217193269723,530.63445106
19,176,69,0.25406229374533285,530.63445106
19,176,70,0.1783081651362225,530.63445106
19,176,71,0.13035057067380085,530.63445106
19,176,72,,530.63445106
19,176,73,,530.63445106
19,176,74,0.14400241778496803,530.63445106
19,176,75,0.32193552300432926,530.63445106
19,176,76,0.41884085809571436,530.63445106
19,176,77,0.626153401198441,530.63445106
19,176,78,0.6585554013317818,530.63445106
19,176,79,0.6458049830093733,530.63445106
19,176,80,0.6254104116548188,530.63445106
19,176,81,0.7179822521828209,530.63445106
19,176,82,0.8152432923737375,530.63445106
19,176,83,0.8354950770867269,530.63445106
19,176,84,0.7904314295911918,530.63445106
19,176,85,0.7343212193533444,530.63445106
19,176,86,0.6538923065477762,530.63445106
19,176,87,0.6481783854089833,530.63445106
19,176,88,0.646787546618365,530.63445106
19,176,89,0.6282963948228582,530.63445106
19,176,90,,530.63445106
19,177,0,,530.63445106
19,177,1,,530.63445106
19,177,2,,530.63445106
19,177,3,,530.63445106
19,177,4,,530.63445106
19,177,5,,530.63445106
19,177,6,,530.63445106
19,177,7,,530.63445106
19,177,8,,530.63445106
19,177,9,,530.63445106
19,177,10,0.436398855229968,530.63445106
19,177,11,0.522489639046527,530.63445106
19,177,12,0.654549911688586,530.63445106
19,177,13,0.72811515522733,530.63445106
19,177,14,0.624222582967855,530.63445106
19,177,15,0.5764620617044413,530.63445106
19,177,16,0.5422266548275321,530.63445106
19,177,17,0.4421402348943817,530.63445106
19,177,18,0.30734561232297597,530.63445106
19,177,19,0.23536780438918548,530.63445106
19,177,20,0.2996181916546612,530.63445106
19,177,21,0.3970951457714087,530.63445106
19,177,22,0.44852723646488213,530.63445106
19,177,23,0.4039179669880354,530.63445106
19,177,24,0.6064337481568292,530.63445106
19,177,25,0.5518190905611733,530.63445106
19,177,26,0.47681138748035556,530.63445106
19,177,27,0.4154416198473474,530.63445106
19,177,28,0.3593230562014159,530.63445106
19,177,29,0.3121571344998997,530.63445106
19,177,30,0.2956823461624446,530.63445106
19,177,31,0.3150740180727334,530.63445106
19,177,32,0.359495088203162,530.63445106
19,177,33,0.41555602805510206,530.63445106
19,177,34,0.48190790708788844,530.63445106
19,177,35,0.5348298154536919,530.63445106
19,177,36,0.5770142337315006,530.63445106
19,177,37,0.6166231969497469,530.63445106
19,177,38,0.6497798173754272,530.63445106
19,177,39,0.6692743161642437,530.63445106
19,177,40,0.6836971301476827,530.63445106
19,177,41,0.6925796422362014,530.63445106
19,177,42,0.6958843326193617,530.63445106
19,177,43,0.7325775976680242,530.63445106
19,177,44,0.7708475970051284,530.63445106
19,177,45,0.8033721781989956,530.63445106
19,177,46,0.7894529905944352,530.63445106
19,177,47,0.7939482275146963,530.63445106
19,177,48,,530.63445106
19,177,49,,530.63445106
19,177,50,,530.63445106
19,177,51,,530.63445106
19,177,52,,530.63445106
19,177,53,,530.63445106
19,177,54,,530.63445106
19,177,55,,530.63445106
19,177,56,,530.63445106
19,177,57,,530.63445106
19,177,58,,530.63445106
19,177,59,,530.63445106
19,177,60,,530.63445106
19,177,61,,530.63445106
19,177,62,,530.63445106
19,177,63,0.5698577917398728,530.63445106
19,177,64,0.5700280797314192,530.63445106
19,177,65,,530.63445106
19,177,66,,530.63445106
19,177,67,0.1376997144671147,530.63445106
19,177,68,0.1949569323501842,530.63445106
19,177,69,0.21796409319975074,530.63445106
19,177,70,0.1891356052017813,530.63445106
19,177,71,,530.63445106
19,177,72,,530.63445106
19,177,73,,530.63445106
19,177,74,,530.63445106
19,177,75,0.19003726540796784,530.63445106
19,177,76,0.2028336742563156,530.63445106
19,177,77,0.3978386669571188,530.63445106
19,177,78,0.5929547650709536,530.63445106
19,177,79,0.5589324544161545,530.63445106
19,177,80,0.5655594841072568,530.63445106
19,177,81,0.6785028625061951,530.63445106
19,177,82,0.8051540435248983,530.63445106
19,177,83,0.8425268026609178,530.63445106
19,177,84,0.8009243091567854,530.63445106
19,177,85,0.7219670927584916,530.63445106
19,177,86,0.6373660131914086,530.63445106
19,177,87,0.6567382180324508,530.63445106
19,177,88,0.6500983565734579,530.63445106
19,177,89,0.6239231802712897,530.63445106
19,177,90,,530.63445106
19,178,0,,530.63445106
19,178,1,,530.63445106
19,178,2,,530.63445106
19,178,3,,530.63445106
19,178,4,,530.63445106
19,178,5,,530.63445106
19,178,6,,530.63445106
19,178,7,,530.63445106
19,178,8,,530.63445106
19,178,9,,530.63445106
19,178,10,0.4149410512695285,530.63445106
19,178,11,0.527038652846592,530.63445106
19,178,12,0.596969893199345,530.63445106
19,178,13,0.7103026978542113,530.63445106
19,178,14,0.6296072626144907,530.63445106
19,178,15,0.5796238334304848,530.63445106
19,178,16,0.5538324583665175,530.63445106
19,178,17,0.46009616111342866,530.63445106
19,178,18,0.3088857048742275,530.63445106
19,178,19,0.23492177108243384,530.63445106
19,178,20,0.31245429971942484,530.63445106
19,178,21,0.41280101802948055,530.63445106
19,178,22,0.4537150935766029,530.63445106
19,178,23,0.38591045486384545,530.63445106
19,178,24,0.5593693437006992,530.63445106
19,178,25,0.5437642163099069,530.63445106
19,178,26,0.4692952820846338,530.63445106
19,178,27,0.40891128694645607,530.63445106
19,178,28,0.3616561360174365,530.63445106
19,178,29,0.32064077472763697,530.63445106
19,178,30,0.30592460793718634,530.63445106
19,178,31,0.3309700855240527,530.63445106
19,178,32,0.3811182854168995,530.63445106
19,178,33,0.4341428156613054,530.63445106
19,178,34,0.4845480995192173,530.63445106
19,178,35,0.5269072132411418,530.63445106
19,178,36,0.5687352967554834,530.63445106
19,178,37,0.6175931339687684,530.63445106
19,178,38,0.654568440762187,530.63445106
19,178,39,0.681055809002957,530.63445106
19,178,40,0.6993472455665852,530.63445106
19,178,41,0.705771525371272,530.63445106
19,178,42,0.6981884162470706,530.63445106
19,178,43,0.7366995550225188,530.63445106
19,178,44,0.7687568357841208,530.63445106
19,178,45,0.8061274381991993,530.63445106
19,178,46,0.8188227286686053,530.63445106
19,178,47,0.8082911395981898,530.63445106
19,178,48,,530.63445106
19,178,49,,530.63445106
19,178,50,,530.63445106
19,178,51,,530.63445106
19,178,52,,530.63445106
19,178,53,,530.63445106
19,178,54,,530.63445106
19,178,55,,530.63445106
19,178,56,,530.63445106
19,178,57,,530.63445106
19,178,58,,530.63445106
19,178,59,,530.63445106
19,178,60,,530.63445106
19,178,61,,530.63445106
19,178,62,,530.63445106
19,178,63,0.5233684515716147,530.63445106
19,178,64,0.5295749535599172,530.63445106
19,178,65,,530.63445106
19,178,66,,530.63445106
19,178,67,0.1255002790007188,530.63445106
19,178,68,0.18066272015974072,530.63445106
19,178,69,0.2116916523513469,530.63445106
19,178,70,,530.63445106
19,178,71,,530.63445106
19,178,72,,530.63445106
19,178,73,,530.63445106
19,178,74,,530.63445106
19,178,75,0.117646484981214,530.63445106
19,178,76,0.14435006998350697,530.63445106
19,178,77,0.38645348734615714,530.63445106
19,178,78,0.497600456517056,530.63445106
19,178,79,0.4895905450141623,530.63445106
19,178,80,0.5248455025638574,530.63445106
19,178,81,0.6143930855428823,530.63445106
19,178,82,0.7750937496124924,530.63445106
19,178,83,0.8475166981743294,530.63445106
19,178,84,0.8056074975434045,530.63445106
19,178,85,0.7220912275742575,530.63445106
19,178,86,0.6541265719461647,530.63445106
19,178,87,0.6606810294274665,530.63445106
19,178,88,0.650611687545345,530.63445106
19,178,89,0.6129968199824181,530.63445106
19,178,90,,530.63445106
19,179,0,,530.63445106
19,179,1,,530.63445106
19,179,2,,530.63445106
19,179,3,,530.63445106
19,179,4,,530.63445106
19,179,5,,530.63445106
19,179,6,,530.63445106
19,179,7,,530.63445106
19,179,8,,530.63445106
19,179,9,0.2695266911295,530.63445106
19,179,10,0.3997001949885226,530.63445106
19,179,11,0.5032406885884528,530.63445106
19,179,12,0.546407470567196,530.63445106
19,179,13,0.6818662134954951,530.63445106
19,179,14,0.6307152022197234,530.63445106
19,179,15,0.5698313593637458,530.63445106
19,179,16,0.5531212396295236,530.63445106
19,179,17,0.47740427419839104,530.63445106
19,179,18,0.3108312581711824,530.63445106
19,179,19,0.23540379989252302,530.63445106
19,179,20,0.3287775499146377,530.63445106
19,179,21,0.4293214682787486,530.63445106
19,179,22,0.45831761524337233,530.63445106
19,179,23,0.373667200201933,530.63445106
19,179,24,0.5110820161252352,530.63445106
19,179,25,0.5252803203439785,530.63445106
19,179,26,0.46145525160160483,530.63445106
19,179,27,0.40302230084890023,530.63445106
19,179,28,0.3633618582533805,530.63445106
19,179,29,0.3289448615704511,530.63445106
19,179,30,0.31475826416014363,530.63445106
19,179,31,0.3400764169852709,530.63445106
19,179,32,0.3854512534163902,530.63445106
19,179,33,0.42506153642932254,530.63445106
19,179,34,0.46622396600595184,530.63445106
19,179,35,0.5198848279983754,530.63445106
19,179,36,0.5902606451617878,530.63445106
19,179,37,0.6479243871363445,530.63445106
19,179,38,0.678488127749686,530.63445106
19,179,39,0.7005398489413456,530.63445106
19,179,40,0.7131319124590838,530.63445106
19,179,41,0.7153256393095806,530.63445106
19,179,42,0.7189226249451312,530.63445106
19,179,43,0.7926275170669415,530.63445106
19,179,44,0.8074308394931214,530.63445106
19,179,45,0.7973841666905802,530.63445106
19,179,46,0.8083391636267354,530.63445106
19,179,47,0.8176324118910532,530.63445106
19,179,48,,530.63445106
19,179,49,,530.63445106
19,179,50,,530.63445106
19,179,51,,530.63445106
19,179,52,,530.63445106
19,179,53,,530.63445106
19,179,54,,530.63445106
19,179,55,,530.63445106
19,179,56,,530.63445106
19,179,57,,530.63445106
19,179,58,,530.63445106
19,179,59,,530.63445106
19,179,60,,530.63445106
19,179,61,,530.63445106
19,179,62,,530.63445106
19,179,63,0.4493655732699684,530.63445106
19,179,64,0.4735131467238102,530.63445106
19,179,65,,530.63445106
19,179,66,,530.63445106
19,179,67,,530.63445106
19,179,68,,530.63445106
19,179,69,,530.63445106
19,179,70,,530.63445106
19,179,71,,530.63445106
19,179,72,,530.63445106
19,179,73,,530.63445106
19,179,74,,530.63445106
19,179,75,,530.63445106
19,179,76,0.13098400599629523,530.63445106
19,179,77,0.23769255577833193,530.63445106
19,179,78,0.4356915979695578,530.63445106
19,179,79,0.46906876199621617,530.63445106
19,179,80,0.5297712609742182,530.63445106
19,179,81,0.5213902502608603,530.63445106
19,179,82,0.7210669195919039,530.63445106
19,179,83,0.8493990144610706,530.63445106
19,179,84,0.8099170538830456,530.63445106
19,179,85,0.734807039167912,530.63445106
19,179,86,0.6706361964141454,530.63445106
19,179,87,0.6571230835859666,530.63445106
19,179,88,0.648028213557793,530.63445106
19,179,89,0.6040087808639862,530.63445106
19,179,90,,530.63445106
20,0,0,,596.70807063
20,0,1,,596.70807063
20,0,2,,596.70807063
20,0,3,,596.70807063
20,0,4,,596.70807063
20,0,5,,596.70807063
20,0,6,,596.70807063
20,0,7,,596.70807063
20,0,8,,596.70807063
20,0,9,0.3666002561084223,596.70807063
20,0,10,0.4538174131772543,596.70807063
20,0,11,0.5338048007704594,596.70807063
20,0,12,0.5823976565646662,596.70807063
20,0,13,0.7252494360184347,596.70807063
20,0,14,0.7164153106112161,596.70807063
20,0,15,0.6635046779589351,596.70807063
20,0,16,0.6354758890683776,596.70807063
20,0,17,0.5613582962180755,596.70807063
20,0,18,0.364614994245425,596.70807063
20,0,19,0.29192903255438185,596.70807063
20,0,20,0.37139568407524315,596.70807063
20,0,21,0.4703009440403664,596.70807063
20,0,22,0.5089694326663364,596.70807063
20,0,23,0.4129392674554687,596.70807063
20,0,24,0.5053891776297477,596.70807063
20,0,25,0.5418795118538746,596.70807063
20,0,26,0.523117153532658,596.70807063
20,0,27,0.4946754834389241,596.70807063
20,0,28,0.46694598957493716,596.70807063
20,0,29,0.45858797670349816,596.70807063
20,0,30,0.48068740054532844,596.70807063
20,0,31,0.5297625320771031,596.70807063
20,0,32,0.5781232783804897,596.70807063
20,0,33,0.6078768352764536,596.70807063
20,0,34,0.6552046844963269,596.70807063
20,0,35,0.724400865588008,596.70807063
20,0,36,0.7595745793388509,596.70807063
20,0,37,0.7583795751852787,596.70807063
20,0,38,0.7639357002370974,596.70807063
20,0,39,0.7698953553427539,596.70807063
20,0,40,0.7743416504073996,596.70807063
20,0,41,0.7873661929002836,596.70807063
20,0,42,0.8169832056637947,596.70807063
20,0,43,0.831670305160949,596.70807063
20,0,44,0.8410246336254282,596.70807063
20,0,45,0.8620623778275398,596.70807063
20,0,46,0.8747599128157791,596.70807063
20,0,47,0.8930453294607376,596.70807063
20,0,48,0.9021014748595115,596.70807063
20,0,49,,596.70807063
20,0,50,,596.70807063
20,0,51,,596.70807063
20,0,52,,596.70807063
20,0,53,,596.70807063
20,0,54,,596.70807063
20,0,55,,596.70807063
20,0,56,,596.70807063
20,0,57,,596.70807063
20,0,58,,596.70807063
20,0,59,,596.70807063
20,0,60,,596.70807063
20,0,61,,596.70807063
20,0,62,,596.70807063
20,0,63,0.36500164044068406,596.70807063
20,0,64,0.4156873315679386,596.70807063
20,0,65,,596.70807063
20,0,66,,596.70807063
20,0,67,,596.70807063
20,0,68,,596.70807063
20,0,69,,596.70807063
20,0,70,,596.70807063
20,0,71,,596.70807063
20,0,72,,596.70807063
20,0,73,,596.70807063
20,0,74,,596.70807063
20,0,75,,596.70807063
20,0,76,0.35889441604249084,596.70807063
20,0,77,0.49555388702231307,596.70807063
20,0,78,0.5588872868925134,596.70807063
20,0,79,0.46102211454283926,596.70807063
20,0,80,0.5394490233246484,596.70807063
20,0,81,0.5405644149108759,596.70807063
20,0,82,0.6714601256558176,596.70807063
20,0,83,0.8525679657521537,596.70807063
20,0,84,0.816909421927159,596.70807063
20,0,85,0.7547250022054814,596.70807063
20,0,86,0.7114157535950159,596.70807063
20,0,87,0.6884061463761898,596.70807063
20,0,88,0.6920908534995815,596.70807063
20,0,89,0.6672336520858083,596.70807063
20,0,90,,596.70807063
20,1,0,,596.70807063
20,1,1,,596.70807063
20,1,2,,596.70807063
20,1,3,,596.70807063
20,1,4,,596.70807063
20,1,5,,596.70807063
20,1,6,,596.70807063
20,1,7,,596.70807063
20,1,8,,596.70807063
20,1,9,,596.70807063
20,1,10,0.5410671074832386,596.70807063
20,1,11,0.5392173559785202,596.70807063
20,1,12,0.5614016013966332,596.70807063
20,1,13,0.7142941556353736,596.70807063
20,1,14,0.721006195579478,596.70807063
20,1,15,0.6937609712534325,596.70807063
20,1,16,0.6634609545361891,596.70807063
20,1,17,0.5981388784350019,596.70807063
20,1,18,0.3672604875826099,596.70807063
20,1,19,0.2927418187939166,596.70807063
20,1,20,0.3897656218917953,596.70807063
20,1,21,0.4888317994973497,596.70807063
20,1,22,0.5113458078994918,596.70807063
20,1,23,0.3882634823543243,596.70807063
20,1,24,0.46706458558061414,596.70807063
20,1,25,0.5138825636839383,596.70807063
20,1,26,0.5171117281848568,596.70807063
20,1,27,0.5020571084724585,596.70807063
20,1,28,0.4760120238359419,596.70807063
20,1,29,0.47068009705391434,596.70807063
20,1,30,0.4994297344045868,596.70807063
20,1,31,0.5606041747819503,596.70807063
20,1,32,0.5988412932641707,596.70807063
20,1,33,0.6240420920776473,596.70807063
20,1,34,0.654269503654387,596.70807063
20,1,35,0.7214057796146838,596.70807063
20,1,36,0.7705147938858059,596.70807063
20,1,37,0.7826983835238871,596.70807063
20,1,38,0.7919474866289975,596.70807063
20,1,39,0.7991443419229538,596.70807063
20,1,40,0.7958459397323598,596.70807063
20,1,41,0.7941407766323237,596.70807063
20,1,42,0.8064936320094516,596.70807063
20,1,43,0.8167170401445878,596.70807063
20,1,44,0.8362334477934149,596.70807063
20,1,45,0.8650419722533754,596.70807063
20,1,46,0.8751452732541238,596.70807063
20,1,47,0.8918418488107785,596.70807063
20,1,48,0.9035719171549024,596.70807063
20,1,49,,596.70807063
20,1,50,,596.70807063
20,1,51,,596.70807063
20,1,52,,596.70807063
20,1,53,,596.70807063
20,1,54,,596.70807063
20,1,55,,596.70807063
20,1,56,,596.70807063
20,1,57,,596.70807063
20,1,58,,596.70807063
20,1,59,,596.70807063
20,1,60,,596.70807063
20,1,61,,596.70807063
20,1,62,,596.70807063
20,1,63,0.36082493138186233,596.70807063
20,1,64,0.3973265448713771,596.70807063
20,1,65,,596.70807063
20,1,66,,596.70807063
20,1,67,,596.70807063
20,1,68,,596.70807063
20,1,69,,596.70807063
20,1,70,,596.70807063
20,1,71,,596.70807063
20,1,72,,596.70807063
20,1,73,,596.70807063
20,1,74,,596.70807063
20,1,75,,596.70807063
20,1,76,0.40429751503176925,596.70807063
20,1,77,0.4562048910064197,596.70807063
20,1,78,0.5065724363759911,596.70807063
20,1,79,0.38588187596229706,596.70807063
20,1,80,0.428335117294691,596.70807063
20,1,81,0.4471820629431975,596.70807063
20,1,82,0.6123960248325735,596.70807063
20,1,83,0.8486887377904766,596.70807063
20,1,84,0.8115769188204139,596.70807063
20,1,85,0.7470076996909378,596.70807063
20,1,86,0.6864301651271276,596.70807063
20,1,87,0.6740063558613782,596.70807063
20,1,88,0.6895711550671422,596.70807063
20,1,89,0.6715451321188501,596.70807063
20,1,90,,596.70807063
20,2,0,,596.70807063
20,2,1,,596.70807063
20,2,2,,596.70807063
20,2,3,,596.70807063
20,2,4,,596.70807063
20,2,5,,596.70807063
20,2,6,,596.70807063
20,2,7,,596.70807063
20,2,8,,596.70807063
20,2,9,,596.70807063
20,2,10,0.7549591667463629,596.70807063
20,2,11,0.5894462487095813,596.70807063
20,2,12,0.5394751953770878,596.70807063
20,2,13,0.7083487488490747,596.70807063
20,2,14,0.7404867251996188,596.70807063
20,2,15,0.7454531150936201,596.70807063
20,2,16,0.7037041982168709,596.70807063
20,2,17,0.6258015265630255,596.70807063
20,2,18,0.3716785606901698,596.70807063
20,2,19,0.2909956483063334,596.70807063
20,2,20,0.39876887486242574,596.70807063
20,2,21,0.4985565748775215,596.70807063
20,2,22,0.513965879268095,596.70807063
20,2,23,0.37631712141122786,596.70807063
20,2,24,0.43896124181583485,596.70807063
20,2,25,0.49762755210895937,596.70807063
