WMO,CYCLE_NUMBER,critical_pres,total_area_aou,integrated_poc,LATITUDE,LONGITUDE,TIME
6903273,89,220,1217.7640127407672,527.4122153695831,64.1,-2.659,2017-11-04
6903273,92,260,1453.3192645944796,354.0577347714435,64.169,-2.45,2017-12-06
6903273,219,380,261.8768257527988,292.1238734791635,68.542,2.702,2021-07-09
5904105,23,300,1117.7903161812033,28.80307411575046,-64.855,149.358,2013-06-24
5904105,31,340,1536.8615780870591,84.98088151666572,-64.762,148.351,2013-08-04
5904105,20,340,868.5654739340155,42.9758740774098,-64.89,149.735,2013-06-09
5904105,99,220,1020.9728220770628,31.864313679508772,-65.283,149.312,2014-10-08
5905373,131,260,630.591079142983,21.831881514829018,-52.519,-155.086,2021-08-28
5905373,135,380,1412.5025213461238,38.21079599203669,-54.155,-152.629,2021-10-07
5905373,130,300,1317.7037580218116,78.1167109447608,-52.621,-157.206,2021-08-18
5905373,64,260,861.0821455304172,62.70870953589128,-60.198,170.956,2019-10-23
5905373,139,300,1069.3627250003926,58.90616869040652,-54.43,-151.045,2021-11-17
5905376,29,460,3145.8687211719516,234.63767181191497,-58.245,176.281,2018-10-31
5905376,74,500,859.826504287348,25.970570054110667,-52.367,-171.881,2020-01-26
5905376,18,420,0,90.1861193466023,-57.703,168.763,2018-07-12
1902457,14,220,1023.264485026521,293.98166075399286,7.3343,67.4861,2023-10-11
6901004,110,620,4088.1603456119137,104.00003200558076,-46.55067,116.96012,2016-01-01
6901004,331,300,3565.150968093933,525.2383928684189,-61.727285,174.04266166666667,2017-12-05
6901004,168,220,1638.5936797248935,72.95498453420697,-53.33117,152.24762666666666,2016-08-28
6901004,128,540,755.8170476373934,256.21323551305113,-48.280591666666666,126.32830833333334,2016-03-07
6901004,245,420,319.4601194849169,63.06485745208328,-59.432808333333334,163.60920333333334,2017-02-21
6901004,200,260,1570.6250691794671,68.7790515792466,-55.368408333333335,161.65389166666668,2016-11-23
6901004,224,380,1503.62998361645,93.14462427987874,-57.31872833333333,164.37534,2017-01-10
6901004,133,540,1219.7224833510445,124.21571305134584,-48.355061666666664,131.38793,2016-03-27
6901004,184,500,1282.9733814167737,95.89170346451787,-56.531605,155.52907833333333,2016-10-22
6901004,333,420,2772.3630794563783,176.04760659188872,-61.864873333333335,173.75503,2017-12-09
6901004,190,420,2178.678733654907,239.56251865799103,-55.396345,160.18601666666666,2016-11-03
6901004,260,260,395.5603475130619,75.57345236019404,-59.48004,166.363805,2017-04-14
6901004,111,620,2214.0002332498025,83.0081374356276,-46.55786833333333,117.02034833333332,2016-01-03
6901521,27,260,0,191.9828693295668,59.114531666666664,-50.463435,2013-07-10
5906500,20,340,1734.6082022319715,98.14116937165905,-36.486,28.771,2022-09-19
5904660,27,420,715.8144776091344,81.909775491275,-57.853,-47.933,2016-10-03
5904660,28,420,1270.2972552887582,140.9968574940537,-58.75,-47.48,2016-10-13
5904660,60,540,613.4121028553244,63.28075285811248,-56.028,-39.787,2017-09-11
5904660,74,740,571.0806767151582,40.02107240249784,-54.111,-41.158,2018-02-02
5906314,53,260,1116.2558963212862,39.61891688686926,-61.0729,-93.3478,2024-05-12
5906314,65,380,2832.2635299531566,27.52785877946117,-61.4033,-78.9492,2024-09-12
5906314,32,300,2082.8376393931508,25.755432552132213,-59.737,-95.1947,2023-10-08
5906314,62,340,1202.3885155419068,14.469862937482509,-61.1904,-81.1444,2024-08-13
5906314,31,260,343.76467512982754,8.120230232289007,-59.0594,-96.888,2023-09-28
5906314,5,260,738.7846285180872,462.6732128898204,-62.655,-103.433,2023-01-03
5906314,25,260,2479.87670628758,12.347770603094204,-60.979,-96.6814,2023-07-28
5906524,10,500,1380.157877786265,48.63399402967366,-43.123,31.588,2022-08-20
6901486,235,380,589.2820577997406,163.49219228013072,59.990233333333336,-54.057075,2016-02-14
6901486,7,300,264.2600196782804,1.5097581339239532,63.177191666666666,-30.716036666666668,2013-06-23
6901486,247,580,105.24849440794446,22.07267066902479,58.548741666666665,-51.08840166666667,2016-04-08
6901486,307,380,273.4927904285108,112.28813369456138,58.965961666666665,-53.81767833333333,2017-01-31
6901486,115,420,843.2743328122357,103.5748028749196,56.204195,-49.657363333333336,2015-02-21
6901486,327,300,772.0587011002428,308.05006569556616,56.490813333333335,-53.778135,2017-04-28
6901486,255,580,206.2711300862324,75.88021721101086,59.49478,-50.15504166666667,2016-05-02
6901486,128,220,452.075601585562,129.6049867298531,58.615898333333334,-54.18498666666667,2015-04-15
6901768,206,380,1015.1623623642128,264.17952941664373,37.08042833333333,16.023803333333333,2018-05-19
6901583,198,340,1419.014861698284,66.06132080647797,-47.059668333333335,102.00996333333332,2017-10-07
6901583,190,220,1213.6243879215642,47.802492983951566,-47.546751666666665,98.52666333333332,2017-09-01
6901583,123,340,3419.6994949844207,69.06974505709952,-49.359625,85.21009166666667,2016-11-25
6901583,103,220,1973.700816945888,218.86277259030152,-44.07412333333333,75.71368333333334,2016-09-22
6901583,160,580,593.7930692647952,77.0020821654565,-47.769245,91.40935333333331,2017-02-21
6901583,159,540,857.8310729523389,43.18030374921307,-47.89245833333333,91.54891333333332,2017-02-19
6902733,60,460,1171.4901754918064,64.0686608497729,42.48829833333333,8.34903,2017-05-19
6901582,142,220,4340.472882685526,321.28658554832475,-40.69706333333333,11.178436666666666,2016-10-20
6901582,184,340,822.6643670984122,87.984187943247,-38.55023833333333,10.425263333333334,2017-01-28
5904677,8,380,0,54.85090598800444,-51.257,147.741,2016-05-07
5904677,27,300,2060.1228907661625,277.6111129482122,-58.08,167.212,2016-11-15
5904677,23,260,1993.6767533344528,9.303400988265963,-55.65,158.622,2016-10-05
5904677,25,380,673.8728013729005,15.9710789580878,-55.7,163.128,2016-10-25
5904471,103,340,453.90583270312464,22.26742903874282,-64.838,6.405,2017-11-07
5904763,24,540,2130.0905465811784,123.11786943434366,-51.91,-143.575,2017-01-10
5904763,11,420,0,0,-50.733,-159.67,2016-08-30
5904856,43,820,308.953614772128,44.55608105499303,-59,-47.148,2018-02-26
5904856,32,300,539.9791980697341,95.64346950562911,-58.686,-51.582,2017-11-08
5904856,46,900,691.53055853348,23.27368381054105,-58.797,-42.27,2018-03-28
5905374,22,740,107.28208260372826,6.776788949774774,-64.11883325787888,138.66268696852586,2018-08-29
5906511,61,380,1265.574026881584,0.3234725306951617,37.144,161.622,2024-01-19
5906511,35,460,0,667.5862695354016,36.3033,162.0138,2023-04-24
5906511,19,340,1463.9379095854033,22.932132217826048,36.424,142.025,2022-11-10
5906511,18,420,1778.6058872686706,152.6291543055532,35.979,141.904,2022-10-31
5906511,73,420,3162.9465063725174,0,33.8608,163.1172,2024-05-22
5906443,10,300,1655.6115561365243,16.82849407610906,-51.4078,155.8356,2023-04-12
5906443,12,460,969.2888525500836,35.60936474765968,-53.2754,156.8843,2023-05-02
5904765,17,260,1244.439413152369,4.6370150176722795,-45.237,-172.409,2016-11-13
5904765,91,220,67.4806435820433,1078.395030674922,-46.21,-169.871,2018-12-16
2903867,6,220,964.992220673034,45.279342245387745,-64.4299,143.8481,2024-03-17
5906030,145,500,694.4841795803693,99.88289964829592,-47.625,92.689,2023-03-10
5906030,144,420,656.8018258034144,103.76572160662232,-48.292,92.563,2023-02-28
5906030,143,340,111.92215235750533,152.6856096348704,-48.964,91.003,2023-02-17
5906030,148,380,1195.6373444538028,55.31088728322436,-46.115,92.405,2023-04-10
5906030,131,340,103.76805666427916,96.3299141004906,-47.888,76.466,2022-10-16
6901519,116,780,2128.9216667481055,41.76505752619443,59.52353333333333,-34.039471666666664,2014-04-26
6901519,30,620,885.082007002544,389.5006458396712,62.76332769138773,-21.831868741136475,2013-05-25
6901519,134,620,3265.6042901424476,84.66496864989905,59.38108166666667,-31.636288333333333,2014-07-25
6901519,124,420,2440.7133237106573,123.24572291774524,59.358716666666666,-33.32984,2014-06-05
6901519,109,500,698.0377303286992,45.52729819561488,58.1253,-34.02452666666667,2014-03-22
6901519,164,340,918.9923610116545,57.599231724554336,62.04933833333333,-39.021226666666664,2015-02-20
6901519,128,500,977.4430589295728,100.5821667015407,59.06693666666666,-32.58960666666667,2014-06-25
6901519,114,700,1034.6291137498165,32.85066230187594,59.07232833333333,-33.888218333333334,2014-04-16
6901519,117,820,886.6179607265764,52.06400733179772,59.52795666666667,-34.05856333333333,2014-05-01
6901519,108,460,568.523574137782,17.61313738841822,58.240741666666665,-34.19541666666667,2014-03-17
6901585,65,420,191.64342623768755,116.02803999519664,-52.458605,33.12251,2015-11-14
5906542,2,220,3132.2865274652145,472.6252322233534,-55.133,-140.935,2022-12-09
5906542,12,540,0,0,-53.425,-133.0439,2023-03-23
5906542,16,380,943.6609709528268,55.47319475394973,-57.758,-123.836,2023-05-04
5906542,57,380,559.0260669194582,15.39423222428231,-60.1433,-104.7587,2024-07-03
5906542,11,340,2627.606845046565,263.8690088364728,-53.6902,-136.3698,2023-03-13
5906542,17,340,1829.3271390775285,117.416518539617,-58.2957,-123.9725,2023-05-14
5906542,41,260,2252.166578531043,184.7274556807593,-60.3567,-114.4756,2024-01-19
5906542,15,260,992.120610438986,100.08770037501024,-57.2233,-123.7094,2023-04-23
5906542,1,460,0,37.28576677908726,-54.64,-141.814,2022-11-28
5904845,79,340,1162.0652242059557,126.99560325535536,-49.603,-29.727,2019-03-15
5904845,29,460,1.6553597951297003,124.38826782669813,-56.461,-71.741,2017-10-29
5904845,1,420,1446.1613613470477,30.137498859271105,-59.147,-102.937,2017-01-20
5904684,136,260,778.3309663542543,92.53957149342526,-63.209,131.977,2020-03-22
6904113,14,220,878.8497652187787,110.96496203387004,56.9446,-48.98669,2021-09-13
6904113,36,380,778.793399841185,85.2344953645013,56.1147152859357,-46.26020897153941,2021-10-28
2903455,18,260,59.82571588327645,48.05705527056194,-56.8453,-130.0613,2023-12-03
2903455,38,420,723.8595887080294,20.53501783425528,-55.1823,-120.5655,2024-06-26
5904474,131,460,2575.402493744316,127.71358450145968,-37.467,32.628,2018-02-09
5904474,133,300,1844.1075918556485,129.22016972502888,-39.135,33.325,2018-03-01
5903612,69,260,698.8006385466086,2124.1505860358134,-43.602,13.415,2013-02-13
6901688,77,260,2240.726920308815,168.5273420419453,-47.71046,39.628303333333335,2015-12-20
6901515,69,420,450.4555542031836,107.19284945213344,64.61372166666666,-28.796975,2014-01-16
6901515,10,540,1953.4797546609095,579.7903888517618,62.60169,-20.756413333333334,2013-04-28
5904679,14,420,0,75.07664016292166,-54.299,84.701,2016-06-01
5904679,8,300,877.0048126358726,85.58406121010894,-48.899,82.369,2016-03-31
5904682,144,220,2391.224426402586,88.68316838246405,-61.569,173.751,2020-03-21
5904682,126,220,1644.5334095591074,54.30163602960179,-57.17,166.763,2019-09-17
5904682,131,300,793.7511784199902,68.57252915977509,-59.011,173.487,2019-11-08
5904682,2,460,609.0535150802252,160.9383847711951,-50.834,90.499,2016-03-12
5904682,125,220,1754.8738649622326,48.672136394515896,-55.416,164.442,2019-09-06
5904682,4,340,899.4229491328122,189.47690598917723,-49.55,90.482,2016-04-02
5904682,129,380,3423.7100883953212,268.3725739168661,-59.206,168.592,2019-10-18
6902904,138,340,909.818918399776,284.55647518462536,35.139026666666666,27.724785,2020-03-17
6902904,122,220,3744.8324337857302,196.80520701524745,35.764541666666666,28.220336666666668,2020-02-07
6902904,37,220,1374.7632731816009,449.2898868502559,35.488665,28.933911666666667,2019-03-13
6902904,41,220,1769.1015308264878,235.39122857456547,35.600946666666665,29.12082,2019-03-25
6902904,28,220,1217.1981031586454,132.9253660057025,35.204793333333335,28.82955,2019-02-14
6902904,124,300,1726.5521826278011,111.91015979840115,35.71095666666667,28.094865,2020-02-13
6902904,31,220,4.637993581024671,200.4606847533149,35.31964166666667,28.999815,2019-02-23
6902904,121,260,792.5214121958246,132.69176296540664,35.79562333333333,28.313776666666666,2020-02-04
5906305,143,500,909.6666330964254,13.817154786700891,-30.5473,-80.0311,2024-09-15
5904686,27,340,3355.854364319951,266.7791517721306,-51.115,98.089,2016-11-12
5904686,28,380,2582.6022532623397,89.49611475705011,-50.59,98.673,2016-11-22
5904686,22,300,1180.8533823123169,43.22873389282681,-51.215,92.988,2016-09-23
5904686,24,220,3645.235249299182,460.8065327674835,-50.715,94.333,2016-10-13
5904686,20,300,1985.6375153229424,87.92439577487701,-50.866,93.467,2016-09-03
5904686,26,260,3331.947431847045,193.43006375471583,-51.608,97.09,2016-11-02
5904661,32,260,2202.834316285782,311.114023717497,-53.579,-54.611,2016-11-14
5904661,135,380,1262.4606520273635,25.302716881352023,-45.223,-30.089,2019-10-15
5904661,56,460,2437.8728172194283,408.280296345324,-46.513,-52.409,2017-07-21
5904661,55,460,1933.7292703976627,211.87700486154225,-45.175,-51.666,2017-07-10
6902668,4,380,3669.6205640302583,185.41136905847685,69.32998500000001,-60.20148600000001,2016-07-12
6902668,97,380,1967.2590636317025,122.83323394573624,70.8523765,-61.95144933333333,2016-10-27
6902668,90,300,1791.4420667469424,183.39812884677468,70.1932645,-61.60814716666667,2016-10-06
5906315,23,500,1447.2743833602403,28.72098425953943,-50.618,-138.103,2021-08-26
5906315,22,500,1310.1639074201605,15.01099900596262,-51.501,-139.899,2021-08-16
5906315,24,540,2918.666232588673,155.65345544442545,-50.065,-138.418,2021-09-05
4903532,17,220,2254.5444082173076,238.49432625673575,61.1369,-24.8111,2023-10-13
4903532,42,420,558.3476829289681,245.98662643551677,57.7364,-32.6051,2024-06-17
6902953,13,260,4278.583129245438,805.3919906618131,68.21651310235727,-60.57472317366952,2019-06-07
6902953,27,340,3198.8970588880857,158.9182537794617,67.98745466666666,-60.263159333333334,2019-07-27
6902953,24,260,1501.4497549129112,264.63985745098256,67.9234905,-60.08378066666668,2019-07-24
6902828,206,300,102.28923178097074,48.62064443593835,35.25205727198817,20.607594278713393,2017-07-27
5904683,8,380,334.1049076247449,174.90907541138262,-46.32,95.908,2016-05-15
5904683,133,260,863.1367712389109,29.713798659039668,-52.757,-145.167,2019-11-28
5904683,18,460,879.9601972054053,7.338320552619329,-46.461,103.133,2016-08-26
5904683,49,260,4232.617679152905,90.30144841438046,-50.728,133.281,2017-07-13
5904683,51,220,1611.9880503100203,0.463613241630506,-51.146,136.094,2017-08-03
5904683,143,420,396.1024868410721,21.441369569227543,-57.697,-125.372,2020-03-11
5904683,166,740,192.2108587180309,45.29779824317466,-50.059,-117.643,2020-11-03
5904683,38,460,1863.1968011069944,27.25072195139448,-49.664,120.633,2017-03-21
5904683,127,420,587.8278103211345,21.302389913118738,-52.676,-158.315,2019-09-27
5904683,142,300,1092.5338087923997,32.36974547458035,-58.21,-124.893,2020-02-29
5904104,152,340,638.0641843061297,41.1029872929959,-60.865,166.213,2015-10-25
1902304,120,380,2177.2869596114824,58.9318478897348,49.2052,-18.5926,2023-03-08
1902304,112,540,672.8606921837476,63.87644367545676,51.661,-17.449,2022-12-17
1902304,150,220,967.9371940621536,56.900377544425766,54.2612,-16.1974,2024-01-09
1902304,172,580,2863.0714993970246,114.00127500663774,60.5847,-19.7548,2024-08-18
5905072,31,260,520.8426757703237,68.36253794874894,-50.313,94.127,2017-10-04
5905072,84,380,1138.8921452011325,0.05305725143139916,-53.014,149.19,2019-02-28
5905072,72,500,2160.0216753973077,70.19234048692417,-48.969,134.977,2018-11-10
5905072,99,260,283.94665766189945,39.237519049570174,-56.596,169.345,2019-07-27
5905072,107,420,436.924527444667,38.61401453518442,-54.658,172.278,2019-09-18
5905072,43,260,847.1551754165229,237.5010359102622,-46.909,96.632,2018-02-01
5905072,34,220,622.0614703765342,84.92876758967753,-49.654,92.897,2017-11-03
5905072,29,260,545.46450080952,7.68290199474856,-50.273,92.537,2017-09-14
5905072,69,260,2497.3337736604212,85.80865284459902,-50.809,131.512,2018-10-11
5905072,123,420,2995.7018005759674,171.1833601912706,-57.998,-175.984,2020-02-06
5905072,41,380,1641.7150664908247,198.87658265457088,-47.67,96.602,2018-01-12
5905103,138,300,9211.79944554943,841.6139602092431,-56.173,-154.378,2021-11-21
5905103,142,260,1669.769224035872,76.2340537248014,-56.176,-152.433,2021-12-31
5905103,156,380,1504.166683263948,47.09547624619864,-56.951,-136.254,2022-05-21
5905103,140,380,2883.486126731123,75.58192092003743,-56.091,-152.428,2021-12-11
5905103,62,340,412.818389106274,32.70721989857611,-57.647,164.708,2019-10-20
5905103,155,340,2294.7041941896796,44.136885407773285,-56.705,-141.376,2022-05-11
5905103,76,380,969.791427704552,14.72293076996121,-58.559,177.812,2020-03-09
5905103,152,300,964.3249610622348,36.11741452289833,-55.279,-148.033,2022-04-11
5905103,157,260,2651.398416487901,66.72794479478534,-55.748,-133.59,2022-05-31
5905103,73,380,534.5291234863466,44.8952199083607,-59.154,169.294,2020-02-08
5905103,151,420,0,5.469702038423826,-54.781,-148.115,2022-04-01
5905103,137,260,1723.3006631903645,64.72253105296944,-56.86,-153.62,2021-11-11
5905103,86,300,789.2246479430818,99.73071973143904,-59.111,176.503,2020-06-17
5905103,72,220,1034.7388496288656,122.2273510065889,-58.357,166.596,2020-01-29
5904476,36,580,1294.8323459318872,59.58989434560427,-47.89,29.18,2015-11-24
1902453,41,420,2804.13350093599,9.841093358505256,-1.3469,75.5431,2024-07-05
1902453,9,300,2030.8471747882804,232.5344339680456,-1.2002,63.3391,2023-08-20
1902453,29,580,323.05253608465944,32.99344741118969,-0.2914,66.9181,2024-03-07
1902453,14,460,820.4097997075605,41.43597493621538,-1.2552,68.5718,2023-10-09
1902453,3,380,1602.156223338035,68.82954607112934,-0.8311,64.5613,2023-06-21
5905378,9,420,285.7679277603265,22.23533438085725,-64.655,145.438,2018-05-03
5905378,8,340,1039.7230572979015,78.05339005384494,-64.553,143.715,2018-04-23
6901770,65,300,674.8592742562096,40.79989554236889,34.094921666666664,26.031583333333337,2016-03-12
5906035,145,300,2434.593920972754,83.93864933454824,-44.2567,86.1892,2023-04-22
5906035,78,740,1456.2855700364055,80.45702986370046,-40.978,36.04,2021-06-19
5906035,127,500,2246.7765468850316,54.36809353185683,-45.076,71.841,2022-10-23
5906035,49,860,900.2139418510266,64.38841639274374,-37.787,29.846,2020-09-01
5906035,83,700,3046.1551123805916,81.25379532970179,-39.79,38.904,2021-08-08
5906035,51,380,1235.7308182532906,159.57008587914083,-35.717,30.008,2020-09-21
5906035,142,300,2251.1876627025154,70.44182786630299,-45.704,86.9833,2023-03-23
5906035,81,740,681.0733666579507,84.04061430671875,-41.054,37.236,2021-07-19
5906035,119,340,72.67293668730164,69.96332648712229,-42.435,56.37,2022-08-04
5906035,54,660,6313.363392116137,116.59568732526164,-36.722,30.323,2020-10-21
5906035,80,740,1685.4632205806674,124.4895554271012,-40.84,36.489,2021-07-09
5906035,143,380,2361.7417779024354,141.54460186380447,-45.6089,86.4737,2023-04-02
5906035,71,260,3070.904388574655,304.3798009876147,-37.495,25.706,2021-04-10
5906035,63,260,1290.258871800822,48.04718433803906,-39.384,27.264,2021-01-19
5906035,120,420,2667.7471152555495,71.80747204000374,-43.685,57.892,2022-08-14
5906035,53,700,2119.305741426521,77.61643867272927,-36.421,30.445,2020-10-11
5906035,128,420,1433.5254859909787,90.74845518052685,-44.603,74.427,2022-11-02
5906035,64,700,993.1160909508416,65.9491846976158,-39.055,26.887,2021-01-29
5906035,72,300,2314.6075067524475,238.99378751887133,-38.097,28.768,2021-04-20
6901646,9,780,515.8048390316345,56.67021063875466,59.46937333333333,-38.53411666666667,2014-06-28
6901646,21,420,700.6581628945679,88.76409185978913,60.49313,-37.02815666666667,2014-07-22
4901803,34,340,5229.057525297785,245.7208587720029,69.5888855,-60.401536,2016-08-11
4901803,35,380,4497.792509255938,162.599108077307,69.64486066666667,-60.54279066666666,2016-08-12
4901803,96,300,1842.5514962289872,37.50446994216173,70.83035383333332,-61.87530366666667,2016-10-27
4901803,93,300,2789.6797935417094,18.977575735642784,70.62002466666667,-61.83587183333334,2016-10-18
4901803,7,380,3742.8280019399735,78.92610103487517,69.32330449999999,-60.71839016666666,2016-07-15
5904659,101,220,3319.235956213281,143.75809919780556,-49.469,36.139,2018-11-08
5904659,17,460,1214.177640696753,77.18286931128763,-57.057,-42.573,2016-06-21
5906573,11,380,1616.8923343641443,104.28513815590976,-12.1339,-108.3066,2023-04-05
6901769,123,220,375.8835762535189,116.71274632657604,38.879661666666664,10.875473333333334,2016-12-06
6901657,56,260,901.1618381628572,158.5344526141097,41.07637833333333,7.851228333333333,2019-06-05
5904673,51,340,1617.2142296357615,28.880205002959517,-55.936,-146.963,2017-09-25
5904673,48,260,3719.803970355482,95.02641186897571,-56.118,-149.461,2017-08-26
5904673,50,260,2180.337015563406,65.88864189462049,-55.714,-147.151,2017-09-15
5904673,90,220,963.636183368522,15.460764028545109,-63.513,-113.035,2018-10-20
5904673,33,220,3462.296596150988,164.6457464416684,-58.587,-159.074,2017-03-29
5904673,34,300,2831.879059140465,176.45940396763189,-58.049,-158.759,2017-04-08
5904673,57,220,1791.941684916866,325.4749652737944,-57.698,-135.241,2017-11-24
5904673,89,300,3797.483410742668,66.54465765170896,-62.923,-112.884,2018-10-10
5904673,26,380,2108.743963520728,107.0878927030178,-59.078,-163.456,2017-01-18
5904673,12,380,2575.446329806405,33.09156968778924,-60.009,-167.363,2016-08-30
5904673,53,220,4697.724129208793,205.0574446504727,-55.72,-146.06,2017-10-15
5904673,80,300,513.1971736949887,37.92304715657324,-62.918,-120.46,2018-07-12
5904673,19,300,1407.277142474216,68.81291473583656,-58.481,-166.924,2016-11-09
5904673,83,420,551.1949669713046,40.9755062610953,-63.557,-119.683,2018-08-11
5904673,11,380,4783.322086930955,67.67699431348635,-60.139,-167.632,2016-08-20
5904673,105,260,2205.044172619322,173.50559805892595,-59.843,-117.221,2019-02-19
5904673,21,220,2589.625236157173,223.00783041286277,-58.297,-165.583,2016-11-29
5904673,9,380,1900.8769415446216,35.37737657987622,-60.306,-168.42,2016-07-31
5904673,55,260,2676.70761284467,72.70535469191371,-56.43,-142.169,2017-11-04
1902455,30,380,2835.873450492123,181.0299397706134,1.4127,63.8903,2024-03-17
1902455,45,260,4554.75087679203,179.1274087051675,2.4899,70.0551,2024-08-15
1902455,43,380,6696.12178685872,41.67975960932858,2.2444,68.3583,2024-07-26
1902455,36,420,1101.897158475619,157.8056696294296,3.401,64.2329,2024-05-16
1902455,44,340,1570.6364618784646,232.38505179197116,1.8874,69.2189,2024-08-05
1902455,7,380,2707.5745326816195,159.07757323466834,1.3753,67.1556,2023-08-01
1902455,20,340,2668.8208168245405,212.98012136246177,2.6921,65.7695,2023-12-08
5905555,33,380,192.21121462863303,258.000151858767,-55.972833333333334,153.11973,2024-02-12
5905071,38,380,4482.8291837151055,136.55727549778769,-43.979,77.701,2018-12-21
5905071,39,340,1413.1710676125465,108.1708058525312,-44.083,77.524,2018-12-31
5905071,23,820,496.4270420366368,37.62248290039042,-43.124,71.446,2018-07-23
5906444,13,540,1889.1794731902205,31.763590775052823,-51.3871,-154.2584,2023-03-31
5906444,52,500,780.0375475425781,55.720480517046944,-51.1183,-121.1502,2024-04-20
5906244,18,260,530.7400792139583,239.19376346436883,-32.896,-0.508,2020-09-17
5906207,166,500,556.1905248869367,14.979179131990945,-51.76,146.347,2024-09-05
5906207,100,340,2722.5713449305567,175.96899459261374,-47.162,97.637,2022-10-28
5906207,77,420,926.0672721875736,37.81426343919932,-50.014,86.115,2022-03-06
5906207,76,260,535.1143833747759,125.74128225048386,-51.101,85.53,2022-02-24
5906207,131,420,2674.7315680054403,43.59273663412513,-54.213,131.424,2023-09-11
5906207,80,260,1313.9586140045203,125.64425230384845,-51.107,88.778,2022-04-06
7901098,36,300,2706.581170748386,86.3003611290259,6.9113,-173.1987,2024-09-23
5906213,93,300,2476.4892505485805,151.27194809384017,-41.543,-48.138,2022-07-14
5906213,120,380,1627.377545398634,84.8814337447748,-38.874,-35.606,2023-04-21
6901485,178,260,1028.2259905296194,144.96109490298028,52.09343666666667,-50.157621666666664,2016-02-28
6901485,46,340,1041.1190385517432,68.61464915472463,61.946275,-37.23116666666667,2014-02-24
6901485,3,700,1043.893918788469,53.51569444014028,62.99895166666667,-30.141181666666668,2013-06-19
6901485,26,580,439.52240566465167,98.2471806474178,63.60606333333333,-31.853358333333333,2013-09-12
5904846,101,380,572.7162380220625,144.6816436002872,-38.27,136.438,2020-10-12
5904179,126,220,4249.273470765108,519.405678803714,-56.218,-133.396,2017-10-07
5904179,74,420,45.939552704606655,86.20504298701097,-55.318,-168.111,2016-04-18
5904179,158,220,7129.459087946225,41.259427516338526,-61.969,-118.312,2018-09-02
5904179,123,220,2402.9670096759273,226.26049422240305,-56.066,-141.335,2017-09-06
5904179,130,220,276.3623330002175,87.41364151001154,-57.588,-130.374,2017-11-17
5904179,114,340,987.5960780486532,71.50053698584931,-54.255,-157.857,2017-06-04
5904179,54,260,1665.7314017573983,81.29527382888554,-56.261,-166.997,2015-09-25
5906438,32,220,1911.664177590049,104.67194275566573,43.89,-47.83,2022-03-18
5906438,47,380,1612.6056771567328,107.80767727473454,41.702,-45.845,2022-08-16
5906438,86,220,2161.1190878584007,177.6131376211416,43.644,-48.416,2023-09-13
5906438,36,220,2195.2498043544406,75.62804561767992,42.658,-49.146,2022-04-27
5906438,84,220,383.2937305005136,105.22781117984862,43.726,-47.208,2023-08-23
5906438,51,420,736.9432083541916,77.27451424393163,43.48,-43.255,2022-09-26
5906438,39,620,3717.7379309071384,168.6291879406298,41.305,-48.477,2022-05-28
5906438,90,380,1003.3574621801172,87.76512451322982,42.026,-49.624,2023-10-23
5906438,49,260,4202.73931060316,297.90378688801184,42.382,-46.124,2022-09-05
5906438,82,300,690.3656921666674,62.97238754294722,43.734,-46.028,2023-08-03
5906438,52,660,205.61120909540105,119.02654237669184,43.713,-41.796,2022-10-06
5906438,44,420,1421.495827255667,124.93763762838304,42.124,-46.515,2022-07-17
5903586,118,300,858.991902330939,232.55216227901073,13.586,49.047,2013-08-15
5903586,54,220,1253.0718359633909,297.1773646935608,19.508,58.724,2012-09-17
5903586,170,340,1633.425072743361,301.534385739166,13.773,50.173,2014-05-12
5903586,55,220,505.15725763124647,235.77872095020575,18.736,58.39,2012-09-22
5904984,51,300,1082.0830607828318,60.4445284834595,-58.611,-40.922,2018-05-14
5904984,32,340,673.8083094564695,71.58209073923013,-58.758,-45.718,2017-11-05
5904984,19,380,444.93687194043486,48.76035796835473,-58.01,-51.901,2017-06-28
5904984,62,300,1490.0346786435605,42.339362404649286,-58.49,-37.407,2018-09-01
5904984,46,300,2673.8433052380215,98.1616339433128,-59.247,-43.441,2018-03-25
5904984,80,340,677.3905781915639,76.47004612987432,-58.5,-32.739,2019-02-28
5904984,24,900,938.0040927360828,48.32535367429831,-57.578,-48.737,2017-08-17
5904984,35,300,2000.6933916787027,76.77067486063348,-58.712,-44.271,2017-12-05
5905556,69,340,6018.214881680746,348.55838881284717,-53.8801,176.17909166666666,2024-09-12
3902554,37,300,1775.044799370272,149.61265317623074,-37.5826,39.5413,2024-09-12
5906544,1,260,528.5326839644346,46.336919289867595,-63.3841,-88.3052,2022-11-21
5905079,61,380,1995.7458724064516,23.09268190029029,-56.493,-86.484,2018-10-22
5905079,23,500,2877.0687050969173,139.00941331234793,-54.892,-107.665,2017-10-03
5905079,33,700,752.0650111383401,96.22895908721426,-55.911,-105.921,2018-01-12
5905079,59,420,153.8107744706943,87.43387824057986,-57.979,-88.081,2018-10-02
5905079,62,540,1218.6554057064168,57.318821648804125,-57.131,-85.577,2018-11-01
5905079,87,420,902.1429252939564,41.493579966731,-51.66,-52.544,2019-07-11
5905079,31,420,767.4557036359492,111.61563438786844,-57.389,-109.931,2017-12-23
5905079,92,380,0,30.127387824059056,-52.932,-52.215,2019-08-30
